credential_code,STEM_ind,similar_credential_code,similar_STEM_ind,similarity,similarity_group
MATH-0-1-1,1,ACMS-40-1-5,1,0.9112696647644044,High
MATH-0-1-1,1,ACMS-0-1-5,1,0.897978663444519,High
MATH-0-1-1,1,AMATH-0-1-5,1,0.8812574744224548,High
MATH-0-1-1,1,ATM S-0-1-5,1,0.8639064431190491,Mid
MATH-0-1-1,1,ECON-0-1-5,1,0.8535057902336121,Low
MATH-10-1-1,1,STAT-0-1-5,1,0.9281145334243774,High
MATH-10-1-1,1,STAT-15-1-5,1,0.9217703342437744,High
MATH-10-1-1,1,STAT-50-1-5,1,0.9216169714927672,High
MATH-10-1-1,1,STAT-40-1-5,1,0.9208542108535768,High
MATH-10-1-1,1,ACMS-40-1-5,1,0.909608781337738,High
MATH-10-1-1,1,ACMS-70-1-5,1,0.8980324268341064,High
MATH-10-1-1,1,ACMS-0-1-5,1,0.8974553346633911,High
MATH-10-1-1,1,ACMS-80-1-5,1,0.8958306908607483,High
MATH-10-1-1,1,ACMS-10-1-5,1,0.8911012411117554,High
MATH-10-1-1,1,ACMS-50-1-5,1,0.887291431427002,High
MATH-10-1-1,1,AMATH-0-1-5,1,0.8835691809654236,High
MATH-10-1-1,1,ATM S-0-1-5,1,0.8662463426589966,Mid
MATH-10-1-1,1,ECON-0-1-1,1,0.8544178009033203,Low
MATH-10-1-1,1,PHYS-0-1-5,1,0.8452624082565308,Very Low
MATH-10-1-1,1,C SCI-0-1-5,1,0.8433360457420349,Very Low
MATH-10-1-1,1,PHIL-0-1-1,0,0.8429392576217651,Very Low
MATH-10-1-1,1,HIST-0-1-1,0,0.8382323384284973,Very Low
MATH-60-1-5,1,ACMS-40-1-5,1,0.8940085172653198,High
MATH-60-1-5,1,ACMS-0-1-5,1,0.8875840902328491,High
MATH-60-1-5,1,ACMS-70-1-5,1,0.8871532678604126,High
MATH-60-1-5,1,ACMS-10-1-5,1,0.8870025277137756,High
MATH-60-1-5,1,STAT-0-1-5,1,0.8855604529380798,High
MATH-60-1-5,1,STAT-40-1-5,1,0.8822603225708008,High
MATH-60-1-5,1,ACMS-80-1-5,1,0.8817785382270813,High
MATH-60-1-5,1,ACMS-50-1-5,1,0.8814427852630615,High
MATH-60-1-5,1,ACMS-30-1-5,1,0.8805303573608398,High
MATH-60-1-5,1,AMATH-0-1-5,1,0.878517210483551,Mid
MATH-60-1-5,1,PHIL-0-1-1,0,0.8493382334709167,Low
MATH-60-1-5,1,ATM S-0-1-5,1,0.8462719917297363,Very Low
MATH-60-1-5,1,PHYS-0-1-5,1,0.8457430005073547,Very Low
MATH-60-1-5,1,C SCI-0-1-5,1,0.8371410965919495,Very Low
MATH-60-1-5,1,ECON-0-1-5,1,0.8368651270866394,Very Low
MATH-60-1-5,1,HIST-0-1-1,0,0.8345954418182373,Very Low
MATH-70-1-1,1,STAT-0-1-5,1,0.9149065017700196,High
MATH-70-1-1,1,STAT-40-1-5,1,0.9109148383140564,High
MATH-70-1-1,1,STAT-50-1-5,1,0.909487247467041,High
MATH-70-1-1,1,STAT-15-1-5,1,0.907524049282074,High
MATH-70-1-1,1,ACMS-70-1-5,1,0.9053550362586976,High
MATH-70-1-1,1,ACMS-40-1-5,1,0.9017734527587892,High
MATH-70-1-1,1,ACMS-0-1-5,1,0.895090639591217,High
MATH-70-1-1,1,ACMS-10-1-5,1,0.8913173079490662,High
MATH-70-1-1,1,ACMS-80-1-5,1,0.8909752368927002,High
MATH-70-1-1,1,ACMS-50-1-5,1,0.8882352113723755,High
MATH-70-1-1,1,AMATH-0-1-5,1,0.8870223164558411,High
MATH-70-1-1,1,PHIL-0-1-1,0,0.8548461198806763,Low
MATH-70-1-1,1,ATM S-0-1-5,1,0.8534587025642395,Low
MATH-70-1-1,1,ECON-0-1-5,1,0.8447969555854797,Very Low
MATH-70-1-1,1,C SCI-0-1-5,1,0.8430153727531433,Very Low
MATH-70-1-1,1,PHYS-0-1-5,1,0.8393725752830505,Very Low
MATH-70-1-1,1,HIST-0-1-1,0,0.8359150886535645,Very Low
MED T-0-1-6,1,MLS-0-1-6,1,0.9646452069282532,High
MED T-0-1-6,1,MICRO-0-1-5,1,0.8698297739028931,Mid
MED T-0-1-6,1,ENV H-9-1-5,1,0.8483845591545105,Low
MED T-0-1-6,1,BIOEN-40-1-6,1,0.8480183482170105,Low
MED T-0-1-6,1,BIOL-30-1-5,1,0.8452003598213196,Very Low
MED T-0-1-6,1,BIOEN-60-1-6,1,0.8409820795059204,Very Low
MED T-0-1-6,1,BIOEN-80-1-6,1,0.8404315710067749,Very Low
MED T-0-1-6,1,BIOEN-0-1-6,1,0.8385761976242065,Very Low
MED T-0-1-6,1,BIOL-15-1-5,1,0.8366567492485046,Very Low
MED T-0-1-6,1,NBIO-0-1-5,1,0.833997368812561,Very Low
MED T-0-1-6,1,PH-0-1-1,0,0.8293634653091431,Very Low
MED T-0-1-6,1,BIOCHM-0-1-5,1,0.8203266859054565,Very Low
MED T-0-1-6,1,NURS-0-1-6,0,0.8130190372467041,Very Low
MED T-0-1-6,1,SPHSC-0-1-5,0,0.8095718622207642,Very Low
MELC-20-1-1,0,GLITS-0-1-1,0,0.8920041918754578,High
MELC-20-1-1,0,ROM LI-0-1-1,0,0.8677944540977478,Mid
MELC-20-1-1,0,GERMAN-0-1-1,0,0.8654162883758545,Mid
MELC-20-1-1,0,ENGL-0-1-1,0,0.8648371696472168,Mid
MELC-20-1-1,0,GERMAN-01-1-1,0,0.8641287684440613,Mid
MELC-20-1-1,0,SPAN-0-1-1,0,0.8577330112457275,Low
MICRO-0-1-5,1,BIOL-30-1-5,1,0.9056233167648317,High
MICRO-0-1-5,1,BIOL-15-1-5,1,0.8956919312477112,High
MICRO-0-1-5,1,BIOL-35-1-5,1,0.8898774981498718,High
MICRO-0-1-5,1,BIOL-5-1-1,1,0.8842818737030029,High
MICRO-0-1-5,1,MED T-0-1-6,1,0.873099148273468,Mid
MICRO-0-1-5,1,BIOL-40-1-5,1,0.8706328868865967,Mid
MICRO-0-1-5,1,BIOCHM-0-1-5,1,0.8696417808532715,Mid
MICRO-0-1-5,1,ENV H-9-1-5,1,0.8679237961769104,Mid
MICRO-0-1-5,1,NEUSCI-0-1-5,1,0.8670740723609924,Mid
MICRO-0-1-5,1,MLS-0-1-6,1,0.8647870421409607,Mid
MICRO-0-1-5,1,PH-0-1-5,0,0.8366656303405762,Very Low
MICRO-0-1-5,1,MARBIO-0-1-5,1,0.8318508267402649,Very Low
MICRO-0-1-5,1,PSYCH-0-1-1,1,0.8260424733161926,Very Low
MKTG-1-1-2,0,ECON-0-1-1,1,0.8603367805480957,Low
MKTG-1-1-2,0,SIS-0-1-1,0,0.8306130170822144,Very Low
MKTG-1-1-2,0,R E-0-1-5,1,0.830464243888855,Very Low
MKTG-1-1-2,0,POL S-70-1-1,0,0.825966477394104,Very Low
MKTG-1-1-2,0,PH-20-1-1,0,0.8213058114051819,Very Low
MKTG-1-1-2,0,POL S-0-1-1,0,0.8212551474571228,Very Low
MKTG-1-1-2,0,PH-30-1-1,0,0.8202537298202515,Very Low
MKTG-1-1-2,0,STAT-40-1-5,1,0.8201628923416138,Very Low
MKTG-1-1-2,0,PH-10-1-5,0,0.818782389163971,Very Low
MKTG-1-1-2,0,STAT-0-1-5,1,0.8179436326026917,Very Low
MKTG-1-1-2,0,INFO-0-1-6,1,0.8158631324768066,Very Low
MKTG-1-1-2,0,PH-0-1-1,0,0.8141993880271912,Very Low
MKTG-1-1-2,0,EDST-0-1-1,0,0.8115224838256836,Very Low
MKTG-10-1-2,0,POL S-0-1-1,0,0.8619021773338318,Mid
MKTG-10-1-2,0,POL S-70-1-1,0,0.8600069284439087,Low
MKTG-10-1-2,0,POL S-80-1-1,0,0.859703004360199,Low
MKTG-10-1-2,0,ECON-0-1-1,1,0.8589715957641602,Low
MKTG-10-1-2,0,INFO-30-1-6,1,0.8567817807197571,Low
MKTG-10-1-2,0,INFO-10-1-6,1,0.8565880060195923,Low
MKTG-10-1-2,0,INFO-0-1-6,1,0.8561061024665833,Low
MKTG-10-1-2,0,INFO-40-1-6,1,0.8540665507316589,Low
MKTG-10-1-2,0,SIS-0-1-1,0,0.8536403775215149,Low
MKTG-10-1-2,0,PH-0-1-1,0,0.8379663825035095,Very Low
MKTG-10-1-2,0,STAT-0-1-5,1,0.8373532891273499,Very Low
MKTG-10-1-2,0,R E-0-1-5,1,0.8327071070671082,Very Low
MKTG-10-1-2,0,COM-0-1-1,0,0.830186665058136,Very Low
MLS-0-1-6,1,MED T-0-1-6,1,0.9653986692428588,High
MLS-0-1-6,1,MICRO-0-1-5,1,0.8645732998847961,Mid
MLS-0-1-6,1,ENV H-9-1-5,1,0.8599393367767334,Low
MLS-0-1-6,1,BIOL-30-1-5,1,0.8383127450942993,Very Low
MLS-0-1-6,1,NBIO-0-1-5,1,0.8295683860778809,Very Low
MLS-0-1-6,1,BIOL-15-1-5,1,0.828651487827301,Very Low
MLS-0-1-6,1,PH-0-1-5,0,0.8261966109275818,Very Low
MLS-0-1-6,1,PH-20-1-1,0,0.825598418712616,Very Low
MLS-0-1-6,1,BIOCHM-0-1-1,1,0.8252454996109009,Very Low
MLS-0-1-6,1,PH-30-1-1,0,0.8243595361709595,Very Low
MLS-0-1-6,1,BIOEN-0-1-6,1,0.8122586607933044,Very Low
MLS-0-1-6,1,NURS-0-1-6,0,0.808333694934845,Very Low
MS E-0-1-6,1,M E-0-1-6,1,0.8911293148994446,High
MS E-0-1-6,1,CHEM E-5-1-6,1,0.8908241391181946,High
MS E-0-1-6,1,CHEM E-0-1-6,1,0.8892250657081604,High
MS E-0-1-6,1,M E-5-1-6,1,0.8888489007949829,High
MS E-0-1-6,1,M E-60-1-6,1,0.8842179775238037,High
MS E-0-1-6,1,BIOEN-0-1-6,1,0.8656430244445801,Mid
MS E-0-1-6,1,BSE-0-1-5,1,0.8633038401603699,Mid
MS E-0-1-6,1,ESS-30-1-5,1,0.8630860447883606,Mid
MS E-0-1-6,1,ESS-50-1-5,1,0.860714852809906,Low
MS E-0-1-6,1,BIOEN-80-1-6,1,0.8588703274726868,Low
MS E-0-1-6,1,CIV E-0-1-6,1,0.8486157655715942,Low
MS E-0-1-6,1,IND E-0-1-6,1,0.8456143736839294,Very Low
MS E-0-1-6,1,INT EN-0-1-6,1,0.8453212380409241,Very Low
MS E-0-1-6,1,ESS-0-1-1,1,0.8358142971992493,Very Low
MS E-0-1-6,1,ENV E-0-1-6,1,0.8355717658996582,Very Low
MS E-70-1-6,1,M E-0-1-6,1,0.902254283428192,High
MS E-70-1-6,1,M E-60-1-6,1,0.8954625725746155,High
MS E-70-1-6,1,M E-5-1-6,1,0.8945760130882263,High
MS E-70-1-6,1,CHEM E-5-1-6,1,0.8873526453971863,High
MS E-70-1-6,1,CHEM E-0-1-6,1,0.8847324252128601,High
MS E-70-1-6,1,BIOEN-0-1-6,1,0.8632440567016602,Mid
MS E-70-1-6,1,PHYS-1-1-5,1,0.8580302000045776,Low
MS E-70-1-6,1,PHYS-0-1-5,1,0.8570182919502258,Low
MS E-70-1-6,1,BIOEN-80-1-6,1,0.855292797088623,Low
MS E-70-1-6,1,CIV E-0-1-6,1,0.8539025187492371,Low
MS E-70-1-6,1,BSE-0-1-5,1,0.8535577654838562,Low
MS E-70-1-6,1,E E-0-1-6,1,0.8473840355873108,Low
MS E-70-1-6,1,INT EN-0-1-5,1,0.8448076844215393,Very Low
MS E-70-1-6,1,IND E-0-1-6,1,0.8369777202606201,Very Low
MUSAP-0-1-1,0,MUSIC-0-1-1,0,0.9806766510009766,High
MUSAP-0-1-1,0,MUSIC-10-1-8,0,0.9748112559318542,High
MUSAP-0-1-1,0,MUSIC-62-1-1,0,0.9676763415336608,High
MUSAP-0-1-1,0,DRAMA-0-1-1,0,0.8474894762039185,Low
MUSAP-0-1-1,0,PSYCH-0-1-5,1,0.8231695890426636,Very Low
MUSAP-10-1-7,0,MUSIC-10-1-8,0,0.9279553294181824,High
MUSAP-10-1-7,0,MUSIC-62-1-1,0,0.9262427687644958,High
MUSAP-10-1-7,0,MUSIC-0-1-8,0,0.923048496246338,High
MUSAP-10-1-7,0,ART-0-1-4,0,0.8402017951011658,Very Low
MUSAP-10-1-7,0,INT EN-0-1-5,1,0.8160054087638855,Very Low
MUSAP-20-1-7,0,MUSIC-10-1-1,0,0.9409288167953492,High
MUSAP-20-1-7,0,MUSIC-58-1-1,0,0.9377484321594238,High
MUSAP-20-1-7,0,MUSIC-0-1-1,0,0.9321531057357788,High
MUSAP-20-1-7,0,ART-0-1-4,0,0.8337979316711426,Very Low
MUSAP-20-1-7,0,ARCH-0-1-1,0,0.8255828022956848,Very Low
MUSAP-30-1-7,0,MUSIC-0-1-1,0,0.971220076084137,High
MUSAP-30-1-7,0,MUSIC-10-1-1,0,0.9668075442314148,High
MUSAP-30-1-7,0,MUSIC-62-1-1,0,0.965405821800232,High
MUSAP-30-1-7,0,DRAMA-0-1-1,0,0.8468742966651917,Very Low
MUSAP-30-1-7,0,ART-0-1-4,0,0.8376888632774353,Very Low
MUSAP-31-1-7,0,MUSIC-60-1-1,0,0.9377791285514832,High
MUSAP-31-1-7,0,MUSIC-40-1-1,0,0.9196137189865112,High
MUSAP-31-1-7,0,MUSIC-62-1-1,0,0.9163145422935486,High
MUSAP-31-1-7,0,MUSIC-10-1-8,0,0.9117699861526488,High
MUSAP-31-1-7,0,MUSIC-0-1-1,0,0.9081998467445374,High
MUSAP-31-1-7,0,MUSIC-58-1-1,0,0.9004660844802856,High
MUSAP-31-1-7,0,HIST-40-1-1,0,0.8507237434387207,Low
MUSAP-31-1-7,0,ART-0-1-4,0,0.8489230275154114,Low
MUSAP-31-1-7,0,DANCE-0-1-1,0,0.8442902565002441,Very Low
MUSAP-31-1-7,0,DRAMA-0-1-1,0,0.8264786601066589,Very Low
MUSAP-31-1-7,0,INDIV-0-1-5,0,0.8264119625091553,Very Low
MUSAP-31-1-7,0,ECO-0-1-1,0,0.8208698630332947,Very Low
MUSAP-31-1-7,0,ARCH-0-1-1,0,0.8196079730987549,Very Low
MUSAP-40-1-7,0,MUSIC-58-1-1,0,0.9517503380775452,High
MUSAP-40-1-7,0,MUSIC-10-1-1,0,0.937159776687622,High
MUSAP-40-1-7,0,MUSIC-0-1-8,0,0.9335378408432008,High
MUSAP-40-1-7,0,ART-0-1-1,0,0.8250125646591187,Very Low
MUSAP-40-1-7,0,DANCE-0-1-1,0,0.8239230513572693,Very Low
MUSAP-50-1-7,0,MUSIC-0-1-8,0,0.9776167273521424,High
MUSAP-50-1-7,0,MUSIC-10-1-1,0,0.9727490544319152,High
MUSAP-50-1-7,0,MUSIC-62-1-1,0,0.9666553139686584,High
MUSAP-50-1-7,0,DRAMA-0-1-1,0,0.8508923053741455,Low
MUSAP-50-1-7,0,PSYCH-0-1-5,1,0.8237797021865845,Very Low
MUSAP-60-1-7,0,MUSIC-0-1-1,0,0.9749466180801392,High
MUSAP-60-1-7,0,MUSIC-10-1-1,0,0.9695062637329102,High
MUSAP-60-1-7,0,MUSIC-60-1-1,0,0.9667036533355712,High
MUSAP-60-1-7,0,DRAMA-0-1-1,0,0.8530070185661316,Low
MUSAP-60-1-7,0,ART-0-1-1,0,0.8331805467605591,Very Low
MUSAP-70-1-7,0,MUSIC-58-1-1,0,0.9273736476898192,High
MUSAP-70-1-7,0,MUSIC-10-1-1,0,0.926872968673706,High
MUSAP-70-1-7,0,MUSIC-0-1-1,0,0.9261384606361388,High
MUSAP-70-1-7,0,EDST-0-1-1,0,0.8433539271354675,Very Low
MUSAP-70-1-7,0,ECO-0-1-1,0,0.8383208513259888,Very Low
MUSAP-70-1-7,0,ART-0-1-4,0,0.8298192620277405,Very Low
MUSIC-0-1-1,0,MUSAP-0-1-8,0,0.9838559031486512,High
MUSIC-0-1-1,0,MUSAP-50-1-8,0,0.9779475331306458,High
MUSIC-0-1-1,0,MUSAP-60-1-8,0,0.9751763343811036,High
MUSIC-0-1-1,0,DRAMA-0-1-1,0,0.8513555526733398,Low
MUSIC-0-1-1,0,ART-0-1-4,0,0.823523223400116,Very Low
MUSIC-10-1-1,0,MUSAP-0-1-1,0,0.9773499369621276,High
MUSIC-10-1-1,0,MUSAP-50-1-7,0,0.9727490544319152,High
MUSIC-10-1-1,0,MUSAP-60-1-7,0,0.9695062637329102,High
MUSIC-10-1-1,0,DRAMA-0-1-1,0,0.8454824686050415,Very Low
MUSIC-10-1-1,0,KOREAN-0-1-1,0,0.821312665939331,Very Low
MUSIC-10-1-1,0,ART-0-1-1,0,0.82047438621521,Very Low
MUSIC-30-1-1,0,MUSAP-50-1-7,0,0.9579079747200012,High
MUSIC-30-1-1,0,MUSAP-60-1-8,0,0.9558688402175904,High
MUSIC-30-1-1,0,MUSAP-0-1-8,0,0.9537644386291504,High
MUSIC-40-1-1,0,MUSAP-50-1-8,0,0.9550570845603944,High
MUSIC-40-1-1,0,MUSAP-0-1-8,0,0.9539806246757508,High
MUSIC-40-1-1,0,MUSAP-60-1-8,0,0.9536304473876952,High
MUSIC-40-1-1,0,DRAMA-0-1-1,0,0.8549054861068726,Low
MUSIC-40-1-1,0,DANCE-0-1-1,0,0.842464029788971,Very Low
MUSIC-40-1-1,0,ART-0-1-1,0,0.8341631293296814,Very Low
MUSIC-58-1-1,0,MUSAP-0-1-8,0,0.9702725410461426,High
MUSIC-58-1-1,0,MUSAP-50-1-7,0,0.9631670713424684,High
MUSIC-58-1-1,0,MUSAP-30-1-7,0,0.9569073915481568,High
MUSIC-58-1-1,0,MUSAP-60-1-8,0,0.9527499079704284,High
MUSIC-58-1-1,0,MUSAP-40-1-7,0,0.9517503380775452,High
MUSIC-58-1-1,0,DRAMA-0-1-1,0,0.847417950630188,Low
MUSIC-58-1-1,0,CHIN-0-1-1,0,0.8208912014961243,Very Low
MUSIC-58-1-1,0,KOREAN-0-1-1,0,0.8195049166679382,Very Low
MUSIC-58-1-1,0,DANCE-0-1-1,0,0.8190468549728394,Very Low
MUSIC-58-1-1,0,INDIV-0-1-1,0,0.8152791261672974,Very Low
MUSIC-58-1-1,0,JAPAN-0-1-1,0,0.8145493268966675,Very Low
MUSIC-58-1-1,0,ART-0-1-1,0,0.8126813769340515,Very Low
MUSIC-60-1-1,0,MUSAP-60-1-8,0,0.9667036533355712,High
MUSIC-60-1-1,0,MUSAP-0-1-1,0,0.964146614074707,High
MUSIC-60-1-1,0,MUSAP-50-1-7,0,0.9628971815109252,High
MUSIC-60-1-1,0,MUSAP-30-1-7,0,0.9577088952064514,High
MUSIC-60-1-1,0,MUSAP-31-1-7,0,0.9377791285514832,High
MUSIC-60-1-1,0,MUSAP-70-1-8,0,0.92368084192276,High
MUSIC-60-1-1,0,DRAMA-0-1-1,0,0.8530449271202087,Low
MUSIC-60-1-1,0,ART-0-1-4,0,0.8354067802429199,Very Low
MUSIC-60-1-1,0,DANCE-0-1-1,0,0.8348419666290283,Very Low
MUSIC-60-1-1,0,INDIV-0-1-1,0,0.8236516714096069,Very Low
MUSIC-60-1-1,0,PSYCH-0-1-5,1,0.8216442465782166,Very Low
MUSIC-62-1-1,0,MUSAP-0-1-8,0,0.9673941731452942,High
MUSIC-62-1-1,0,MUSAP-50-1-8,0,0.9666553139686584,High
MUSIC-62-1-1,0,MUSAP-60-1-8,0,0.965955913066864,High
MUSIC-62-1-1,0,MUSAP-30-1-7,0,0.965405821800232,High
MUSIC-62-1-1,0,MUSAP-10-1-7,0,0.9262427687644958,High
MUSIC-62-1-1,0,DRAMA-0-1-1,0,0.8402180075645447,Very Low
MUSIC-62-1-1,0,ART-0-1-1,0,0.8295358419418335,Very Low
MUSIC-62-1-1,0,PSYCH-0-1-1,1,0.8289517760276794,Very Low
MUSIC-62-1-1,0,ASTR-0-1-5,1,0.8218013644218445,Very Low
MUSIC-62-1-1,0,AMATH-0-1-5,1,0.821405291557312,Very Low
MUSIC-62-1-1,0,INDIV-0-1-5,0,0.8197639584541321,Very Low
NBIO-0-1-5,1,NURS-0-1-6,0,0.9244717359542848,High
NBIO-0-1-5,1,PSYCH-0-1-5,1,0.8921594619750977,High
NBIO-0-1-5,1,BIOL-30-1-5,1,0.8648473024368286,Mid
NBIO-0-1-5,1,BIOL-15-1-5,1,0.8612452149391174,Mid
NBIO-0-1-5,1,MICRO-0-1-5,1,0.8587771058082581,Low
NBIO-0-1-5,1,PH-0-1-1,0,0.8472902774810791,Low
NORW-0-1-1,0,SWED-0-1-1,0,0.9518734812736512,High
NORW-0-1-1,0,SCAN A-0-1-1,0,0.9500716328620912,High
NORW-0-1-1,0,FINN-0-1-1,0,0.93457692861557,High
NORW-0-1-1,0,DANISH-0-1-1,0,0.9333195686340332,High
NORW-0-1-1,0,ENGL-0-1-1,0,0.8778265714645386,Mid
NORW-0-1-1,0,GERMAN-0-1-1,0,0.8731141090393066,Mid
NORW-0-1-1,0,GERMAN-01-1-1,0,0.8730282187461853,Mid
NORW-0-1-1,0,HIST-30-1-1,0,0.8680328726768494,Mid
NORW-0-1-1,0,ENGL-20-1-1,0,0.8671867847442627,Mid
NORW-0-1-1,0,EURO-0-1-1,0,0.858402669429779,Low
NORW-0-1-1,0,RELIG-0-1-1,0,0.8553515076637268,Low
NORW-0-1-1,0,GLITS-0-1-1,0,0.8531385660171509,Low
NORW-0-1-1,0,RUSS-0-1-1,0,0.8512066602706909,Low
NURS-0-1-6,0,NBIO-0-1-5,1,0.9288660883903505,High
NURS-0-1-6,0,PH-10-1-5,0,0.8649439215660095,Mid
NURS-0-1-6,0,PH-30-1-5,0,0.8646381497383118,Mid
NURS-0-1-6,0,PH-20-1-1,0,0.8632313013076782,Mid
NURS-0-1-6,0,PH-0-1-5,0,0.8621302247047424,Mid
NURS-0-1-6,0,SOC WF-0-1-1,0,0.8554458022117615,Low
NURS-0-1-6,0,PSYCH-0-1-1,1,0.8515515327453613,Low
NURS-0-1-6,0,ECO-0-1-1,0,0.8482651710510254,Low
NURS-0-1-6,0,EDST-0-1-1,0,0.8304159641265869,Very Low
NURS-0-1-6,0,GWSS-0-1-1,0,0.8265084028244019,Very Low
OCEAN-0-1-1,1,MARBIO-0-1-5,1,0.9230785369873048,High
OCEAN-0-1-1,1,AFS-0-1-5,1,0.8831884860992432,High
OCEAN-0-1-1,1,ESS-0-1-1,1,0.863969624042511,Mid
OCEAN-0-1-1,1,ESS-10-1-5,1,0.8615049719810486,Mid
OCEAN-0-1-1,1,BIOL-45-1-5,1,0.8612545728683472,Mid
OCEAN-0-1-1,1,ATM S-0-1-5,1,0.8392899036407471,Very Low
OCEAN-0-1-1,1,ENVIR-0-1-1,1,0.836014449596405,Very Low
OSCM-0-1-2,0,ECON-0-1-1,1,0.8659707307815552,Mid
OSCM-0-1-2,0,STAT-40-1-5,1,0.8414181470870972,Very Low
OSCM-0-1-2,0,INFO-40-1-6,1,0.8397706747055054,Very Low
OSCM-0-1-2,0,STAT-0-1-5,1,0.8388060927391052,Very Low
OSCM-0-1-2,0,SIS-0-1-1,0,0.837084174156189,Very Low
OSCM-0-1-2,0,STAT-50-1-5,1,0.8367286324501038,Very Low
OSCM-0-1-2,0,INFO-10-1-6,1,0.8366491794586182,Very Low
OSCM-0-1-2,0,INFO-30-1-6,1,0.8361985683441162,Very Low
OSCM-0-1-2,0,INFO-0-1-6,1,0.8354083299636841,Very Low
OSCM-0-1-2,0,R E-0-1-5,1,0.8345311880111694,Very Low
OSCM-0-1-2,0,CFRM-30-1-5,1,0.8339548110961914,Very Low
OSCM-0-1-2,0,POL S-0-1-1,0,0.8299893736839294,Very Low
OSCM-0-1-2,0,PH-0-1-1,0,0.826258659362793,Very Low
OSCM-0-1-2,0,MATH-0-1-1,1,0.8213508129119873,Very Low
OSCM-1-1-2,0,ECON-0-1-5,1,0.8610658049583435,Mid
OSCM-1-1-2,0,STAT-40-1-5,1,0.8463900685310364,Very Low
OSCM-1-1-2,0,INFO-40-1-6,1,0.845550000667572,Very Low
OSCM-1-1-2,0,STAT-0-1-5,1,0.8443801403045654,Very Low
OSCM-1-1-2,0,INFO-10-1-6,1,0.8426058888435364,Very Low
OSCM-1-1-2,0,ACMS-70-1-5,1,0.8425052762031555,Very Low
OSCM-1-1-2,0,INFO-30-1-6,1,0.8416351675987244,Very Low
OSCM-1-1-2,0,STAT-50-1-5,1,0.841524064540863,Very Low
OSCM-1-1-2,0,INFO-0-1-6,1,0.8400996923446655,Very Low
OSCM-1-1-2,0,SIS-0-1-1,0,0.8385218977928162,Very Low
OSCM-1-1-2,0,ACMS-0-1-5,1,0.8327912092208862,Very Low
OSCM-1-1-2,0,IND E-0-1-6,1,0.8303533792495728,Very Low
OSCM-1-1-2,0,C SCI-0-1-5,1,0.8291364908218384,Very Low
OSCM-1-1-2,0,CMP E-0-1-6,1,0.8237871527671814,Very Low
OSCM-1-1-2,0,INT EN-0-1-6,1,0.8233827352523804,Very Low
PH-0-1-1,0,ENV H-9-1-5,1,0.912053883075714,High
PH-0-1-1,0,INFO-50-1-6,1,0.8714150786399841,Mid
PH-0-1-1,0,FSNH-0-1-1,1,0.8713708519935608,Mid
PH-0-1-1,0,GEOG-10-1-1,1,0.8633190393447876,Mid
PH-0-1-1,0,BIOL-45-1-5,1,0.8622790575027466,Mid
PH-0-1-1,0,NURS-0-1-6,0,0.8621456027030945,Mid
PH-0-1-1,0,SOC-0-1-1,0,0.858045220375061,Low
PH-0-1-1,0,POL S-0-1-1,0,0.85624760389328,Low
PH-0-1-1,0,SIS-0-1-1,0,0.85341876745224,Low
PH-10-1-5,0,ENV H-9-1-5,1,0.9107060432434082,High
PH-10-1-5,0,FSNH-0-1-1,1,0.8925896286964417,High
PH-10-1-5,0,INFO-50-1-6,1,0.8673516511917114,Mid
PH-10-1-5,0,NURS-0-1-6,0,0.8654414415359497,Mid
PH-10-1-5,0,BIOL-45-1-5,1,0.8629708886146545,Mid
PH-10-1-5,0,GEOG-10-1-1,1,0.8621768355369568,Mid
PH-10-1-5,0,POL S-80-1-1,0,0.8603297472000122,Low
PH-10-1-5,0,POL S-0-1-1,0,0.8580508828163147,Low
PH-10-1-5,0,SIS-0-1-1,0,0.8578227162361145,Low
PH-10-1-5,0,SOC-0-1-1,0,0.8569358587265015,Low
PH-10-1-5,0,BIOL-5-1-1,1,0.855827808380127,Low
PH-10-1-5,0,NBIO-0-1-5,1,0.8549126386642456,Low
PH-10-1-5,0,ECO-0-1-1,0,0.8525218367576599,Low
PH-10-1-5,0,SOC WF-0-1-1,0,0.8500198721885681,Low
PH-10-1-5,0,GWSS-0-1-1,0,0.8487354516983032,Low
PH-10-1-5,0,ENVIR-0-1-1,1,0.846299946308136,Very Low
PH-20-1-1,0,ENV H-9-1-5,1,0.912445068359375,High
PH-20-1-1,0,FSNH-0-1-1,1,0.8755012154579163,Mid
PH-20-1-1,0,INFO-50-1-6,1,0.8730416297912598,Mid
PH-20-1-1,0,GEOG-10-1-1,1,0.8672693967819214,Mid
PH-20-1-1,0,NURS-0-1-6,0,0.8637292385101318,Mid
PH-20-1-1,0,BIOL-45-1-5,1,0.8631407022476196,Mid
PH-20-1-1,0,POL S-80-1-1,0,0.8620309233665466,Mid
PH-20-1-1,0,SIS-0-1-1,0,0.8600189685821533,Low
PH-20-1-1,0,POL S-0-1-1,0,0.8596109747886658,Low
PH-20-1-1,0,SOC-0-1-1,0,0.859063446521759,Low
PH-20-1-1,0,ECO-0-1-1,0,0.8566046357154846,Low
PH-20-1-1,0,GWSS-0-1-1,0,0.8520990610122681,Low
PH-20-1-1,0,SOC WF-0-1-1,0,0.8504645228385925,Low
PH-20-1-1,0,NBIO-0-1-5,1,0.8503850102424622,Low
PH-20-1-1,0,PSYCH-0-1-5,1,0.849661111831665,Low
